divisions,rebalancePeriod,safe_buy,safe_sell,aggr_buy,aggr_sell,bull_buy,bull_sell,bull_hold,ret2023,ret2024,ret1yr,avg,min,mdd2023,mdd2024,mdd1yr,sl2023,sl2024,sl1yr
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.08,60,0.93,0.72,8.56,3.41,0.72,30.80,34.34,31.22,7,10,9
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.08,90,0.93,0.72,8.56,3.41,0.72,30.80,34.34,31.22,7,10,9
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.08,120,0.93,0.72,8.56,3.41,0.72,30.80,34.34,31.22,7,10,9
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.1,30,1.54,-0.07,7.51,2.99,-0.07,30.56,34.49,31.14,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.1,45,1.54,0.95,7.51,3.33,0.95,30.56,34.29,31.14,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.1,60,1.54,0.95,7.51,3.33,0.95,30.56,34.29,31.14,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.1,90,1.54,0.95,7.51,3.33,0.95,30.56,34.29,31.14,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.1,120,1.54,0.95,7.51,3.33,0.95,30.56,34.29,31.14,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.15,30,1.63,-0.76,7.62,2.83,-0.76,29.45,34.29,31.12,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.15,45,1.63,-0.12,7.62,3.04,-0.12,29.45,34.31,31.12,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.15,60,1.63,-0.12,7.62,3.04,-0.12,29.45,34.31,31.12,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.15,90,1.63,-0.12,7.62,3.04,-0.12,29.45,34.31,31.12,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.15,120,1.63,-0.12,7.62,3.04,-0.12,29.45,34.31,31.12,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.2,30,-1.20,-0.76,7.72,1.92,-1.20,33.78,34.29,32.93,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.2,45,-1.20,-0.12,7.72,2.13,-1.20,33.78,34.31,32.93,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.2,60,-1.20,-0.12,7.72,2.13,-1.20,33.78,34.31,32.93,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.2,90,-1.20,-0.12,7.72,2.13,-1.20,33.78,34.31,32.93,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.2,120,-1.20,-0.12,7.72,2.13,-1.20,33.78,34.31,32.93,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.25,30,-1.20,-0.76,9.15,2.40,-1.20,33.78,34.29,32.77,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.25,45,-1.20,-0.12,9.15,2.61,-1.20,33.78,34.31,32.77,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.25,60,-1.20,-0.12,9.15,2.61,-1.20,33.78,34.31,32.77,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.25,90,-1.20,-0.12,9.15,2.61,-1.20,33.78,34.31,32.77,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.25,120,-1.20,-0.12,9.15,2.61,-1.20,33.78,34.31,32.77,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.3,30,-1.20,-0.76,7.78,1.94,-1.20,33.78,34.29,33.51,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.3,45,-1.20,-0.12,7.78,2.15,-1.20,33.78,34.31,33.51,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.3,60,-1.20,-0.12,7.78,2.15,-1.20,33.78,34.31,33.51,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.3,90,-1.20,-0.12,7.78,2.15,-1.20,33.78,34.31,33.51,7,10,10
10,10,-0.03,0.008,-0.03,0.2,-0.03,0.3,120,-1.20,-0.12,7.78,2.15,-1.20,33.78,34.31,33.51,7,10,10
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.08,30,-0.32,-1.44,5.88,1.38,-1.44,37.78,31.73,30.67,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.08,45,-0.32,-0.55,5.88,1.67,-0.55,37.78,31.73,30.67,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.08,60,-0.32,-0.55,5.88,1.67,-0.55,37.78,31.73,30.67,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.08,90,-0.32,-0.55,5.88,1.67,-0.55,37.78,31.73,30.67,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.08,120,-0.32,-0.55,5.88,1.67,-0.55,37.78,31.73,30.67,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.1,30,0.25,-1.23,6.77,1.93,-1.23,37.67,31.73,31.00,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.1,45,0.25,-0.35,6.77,2.22,-0.35,37.67,31.73,31.00,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.1,60,0.25,-0.35,6.77,2.22,-0.35,37.67,31.73,31.00,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.1,90,0.25,-0.35,6.77,2.22,-0.35,37.67,31.73,31.00,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.1,120,0.25,-0.35,6.77,2.22,-0.35,37.67,31.73,31.00,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.15,30,-0.93,-1.92,6.45,1.20,-1.92,35.16,31.73,31.37,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.15,45,-0.93,-1.28,6.45,1.41,-1.28,35.16,31.73,31.37,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.15,60,-0.93,-1.28,6.45,1.41,-1.28,35.16,31.73,31.37,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.15,90,-0.93,-1.28,6.45,1.41,-1.28,35.16,31.73,31.37,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.15,120,-0.93,-1.28,6.45,1.41,-1.28,35.16,31.73,31.37,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.2,30,-2.43,-1.92,3.15,-0.40,-2.43,41.09,31.73,40.61,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.2,45,-2.43,-1.28,3.15,-0.19,-2.43,41.09,31.73,40.61,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.2,60,-2.43,-1.28,3.15,-0.19,-2.43,41.09,31.73,40.61,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.2,90,-2.43,-1.28,3.15,-0.19,-2.43,41.09,31.73,40.61,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.2,120,-2.43,-1.28,3.15,-0.19,-2.43,41.09,31.73,40.61,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.25,30,-2.43,-1.92,4.07,-0.09,-2.43,41.09,31.73,40.48,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.25,45,-2.43,-1.28,4.07,0.12,-2.43,41.09,31.73,40.48,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.25,60,-2.43,-1.28,4.07,0.12,-2.43,41.09,31.73,40.48,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.25,90,-2.43,-1.28,4.07,0.12,-2.43,41.09,31.73,40.48,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.25,120,-2.43,-1.28,4.07,0.12,-2.43,41.09,31.73,40.48,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.3,30,-2.43,-1.92,2.30,-0.68,-2.43,41.09,31.73,40.85,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.3,45,-2.43,-1.28,2.30,-0.47,-2.43,41.09,31.73,40.85,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.3,60,-2.43,-1.28,2.30,-0.47,-2.43,41.09,31.73,40.85,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.3,90,-2.43,-1.28,2.30,-0.47,-2.43,41.09,31.73,40.85,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.01,0.3,120,-2.43,-1.28,2.30,-0.47,-2.43,41.09,31.73,40.85,8,5,6
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.08,30,-1.16,-1.46,5.24,0.87,-1.46,32.26,31.73,30.04,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.08,45,-1.16,-0.62,5.24,1.15,-1.16,32.26,31.73,30.04,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.08,60,-1.16,-0.62,5.24,1.15,-1.16,32.26,31.73,30.04,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.08,90,-1.16,-0.62,5.24,1.15,-1.16,32.26,31.73,30.04,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.08,120,-1.16,-0.62,5.24,1.15,-1.16,32.26,31.73,30.04,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.1,30,-0.77,-1.30,5.73,1.22,-1.30,32.20,31.73,30.42,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.1,45,-0.77,-0.42,5.73,1.51,-0.77,32.20,31.73,30.42,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.1,60,-0.77,-0.42,5.73,1.51,-0.77,32.20,31.73,30.42,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.1,90,-0.77,-0.42,5.73,1.51,-0.77,32.20,31.73,30.42,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.1,120,-0.77,-0.42,5.73,1.51,-0.77,32.20,31.73,30.42,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.15,30,-1.18,-1.98,4.32,0.38,-1.98,31.36,31.73,30.47,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.15,45,-1.18,-1.35,4.32,0.60,-1.35,31.36,31.73,30.47,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.15,60,-1.18,-1.35,4.32,0.60,-1.35,31.36,31.73,30.47,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.15,90,-1.18,-1.35,4.32,0.60,-1.35,31.36,31.73,30.47,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.15,120,-1.18,-1.35,4.32,0.60,-1.35,31.36,31.73,30.47,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.2,30,-2.52,-1.98,3.80,-0.23,-2.52,34.78,31.73,31.28,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.2,45,-2.52,-1.35,3.80,-0.02,-2.52,34.78,31.73,31.28,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.2,60,-2.52,-1.35,3.80,-0.02,-2.52,34.78,31.73,31.28,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.2,90,-2.52,-1.35,3.80,-0.02,-2.52,34.78,31.73,31.28,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.2,120,-2.52,-1.35,3.80,-0.02,-2.52,34.78,31.73,31.28,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.25,30,-2.52,-1.98,4.82,0.11,-2.52,34.78,31.73,31.03,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.25,45,-2.52,-1.35,4.82,0.32,-2.52,34.78,31.73,31.03,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.25,60,-2.52,-1.35,4.82,0.32,-2.52,34.78,31.73,31.03,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.25,90,-2.52,-1.35,4.82,0.32,-2.52,34.78,31.73,31.03,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.25,120,-2.52,-1.35,4.82,0.32,-2.52,34.78,31.73,31.03,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.3,30,-2.52,-1.98,3.04,-0.49,-2.52,34.78,31.73,30.85,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.3,45,-2.52,-1.35,3.04,-0.28,-2.52,34.78,31.73,30.85,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.3,60,-2.52,-1.35,3.04,-0.28,-2.52,34.78,31.73,30.85,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.3,90,-2.52,-1.35,3.04,-0.28,-2.52,34.78,31.73,30.85,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.02,0.3,120,-2.52,-1.35,3.04,-0.28,-2.52,34.78,31.73,30.85,8,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.08,30,0.81,-1.46,4.40,1.25,-1.46,30.87,31.73,30.23,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.08,45,0.81,-0.62,4.40,1.53,-0.62,30.87,31.73,30.23,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.08,60,0.81,-0.62,4.40,1.53,-0.62,30.87,31.73,30.23,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.08,90,0.81,-0.62,4.40,1.53,-0.62,30.87,31.73,30.23,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.08,120,0.81,-0.62,4.40,1.53,-0.62,30.87,31.73,30.23,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.1,30,1.22,-1.30,4.68,1.53,-1.30,30.79,31.73,30.62,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.1,45,1.22,-0.42,4.68,1.83,-0.42,30.79,31.73,30.62,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.1,60,1.22,-0.42,4.68,1.83,-0.42,30.79,31.73,30.62,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.1,90,1.22,-0.42,4.68,1.83,-0.42,30.79,31.73,30.62,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.1,120,1.22,-0.42,4.68,1.83,-0.42,30.79,31.73,30.62,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.15,30,0.79,-1.98,4.30,1.04,-1.98,30.06,31.73,30.26,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.15,45,0.79,-1.35,4.30,1.25,-1.35,30.06,31.73,30.26,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.15,60,0.79,-1.35,4.30,1.25,-1.35,30.06,31.73,30.26,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.15,90,0.79,-1.35,4.30,1.25,-1.35,30.06,31.73,30.26,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.15,120,0.79,-1.35,4.30,1.25,-1.35,30.06,31.73,30.26,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.2,30,-0.57,-1.98,3.80,0.42,-1.98,33.43,31.73,31.28,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.2,45,-0.57,-1.35,3.80,0.63,-1.35,33.43,31.73,31.28,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.2,60,-0.57,-1.35,3.80,0.63,-1.35,33.43,31.73,31.28,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.2,90,-0.57,-1.35,3.80,0.63,-1.35,33.43,31.73,31.28,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.2,120,-0.57,-1.35,3.80,0.63,-1.35,33.43,31.73,31.28,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.25,30,-0.57,-1.98,4.84,0.76,-1.98,33.43,31.73,31.02,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.25,45,-0.57,-1.35,4.84,0.97,-1.35,33.43,31.73,31.02,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.25,60,-0.57,-1.35,4.84,0.97,-1.35,33.43,31.73,31.02,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.25,90,-0.57,-1.35,4.84,0.97,-1.35,33.43,31.73,31.02,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.25,120,-0.57,-1.35,4.84,0.97,-1.35,33.43,31.73,31.02,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.3,30,-0.57,-1.98,2.97,0.14,-1.98,33.43,31.73,30.71,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.3,45,-0.57,-1.35,2.97,0.35,-1.35,33.43,31.73,30.71,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.3,60,-0.57,-1.35,2.97,0.35,-1.35,33.43,31.73,30.71,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.3,90,-0.57,-1.35,2.97,0.35,-1.35,33.43,31.73,30.71,7,5,5
10,10,-0.03,0.008,-0.05,0.04,-0.03,0.3,120,-0.57,-1.35,2.97,0.35,-1.35,33.43,31.73,30.71,7,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.08,30,0.08,-1.12,7.11,2.02,-1.12,37.49,31.73,30.57,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.08,45,0.08,-0.28,7.11,2.30,-0.28,37.49,31.73,30.57,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.08,60,0.08,-0.28,7.11,2.30,-0.28,37.49,31.73,30.57,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.08,90,0.08,-0.28,7.11,2.30,-0.28,37.49,31.73,30.57,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.08,120,0.08,-0.28,7.11,2.30,-0.28,37.49,31.73,30.57,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.1,30,0.65,-0.96,8.22,2.63,-0.96,37.49,31.73,30.91,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.1,45,0.65,-0.08,8.22,2.93,-0.08,37.49,31.73,30.91,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.1,60,0.65,-0.08,8.22,2.93,-0.08,37.49,31.73,30.91,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.1,90,0.65,-0.08,8.22,2.93,-0.08,37.49,31.73,30.91,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.1,120,0.65,-0.08,8.22,2.93,-0.08,37.49,31.73,30.91,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.15,30,-0.56,-1.65,8.31,2.03,-1.65,34.90,31.73,31.27,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.15,45,-0.56,-1.01,8.31,2.25,-1.01,34.90,31.73,31.27,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.15,60,-0.56,-1.01,8.31,2.25,-1.01,34.90,31.73,31.27,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.15,90,-0.56,-1.01,8.31,2.25,-1.01,34.90,31.73,31.27,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.15,120,-0.56,-1.01,8.31,2.25,-1.01,34.90,31.73,31.27,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.2,30,-2.04,-1.65,5.57,0.62,-2.04,40.82,31.73,40.50,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.2,45,-2.04,-1.01,5.57,0.84,-2.04,40.82,31.73,40.50,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.2,60,-2.04,-1.01,5.57,0.84,-2.04,40.82,31.73,40.50,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.2,90,-2.04,-1.01,5.57,0.84,-2.04,40.82,31.73,40.50,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.2,120,-2.04,-1.01,5.57,0.84,-2.04,40.82,31.73,40.50,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.25,30,-2.04,-1.65,7.08,1.13,-2.04,40.82,31.73,40.36,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.25,45,-2.04,-1.01,7.08,1.34,-2.04,40.82,31.73,40.36,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.25,60,-2.04,-1.01,7.08,1.34,-2.04,40.82,31.73,40.36,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.25,90,-2.04,-1.01,7.08,1.34,-2.04,40.82,31.73,40.36,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.25,120,-2.04,-1.01,7.08,1.34,-2.04,40.82,31.73,40.36,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.3,30,-2.04,-1.65,5.61,0.64,-2.04,40.82,31.73,40.74,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.3,45,-2.04,-1.01,5.61,0.85,-2.04,40.82,31.73,40.74,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.3,60,-2.04,-1.01,5.61,0.85,-2.04,40.82,31.73,40.74,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.3,90,-2.04,-1.01,5.61,0.85,-2.04,40.82,31.73,40.74,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.01,0.3,120,-2.04,-1.01,5.61,0.85,-2.04,40.82,31.73,40.74,8,5,6
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.08,30,-0.75,-1.19,6.51,1.52,-1.19,31.96,31.73,29.84,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.08,45,-0.75,-0.35,6.51,1.80,-0.75,31.96,31.73,29.84,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.08,60,-0.75,-0.35,6.51,1.80,-0.75,31.96,31.73,29.84,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.08,90,-0.75,-0.35,6.51,1.80,-0.75,31.96,31.73,29.84,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.08,120,-0.75,-0.35,6.51,1.80,-0.75,31.96,31.73,29.84,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.1,30,-0.38,-1.03,7.16,1.91,-1.03,31.88,31.73,30.43,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.1,45,-0.38,-0.15,7.16,2.21,-0.38,31.88,31.73,30.43,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.1,60,-0.38,-0.15,7.16,2.21,-0.38,31.88,31.73,30.43,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.1,90,-0.38,-0.15,7.16,2.21,-0.38,31.88,31.73,30.43,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.1,120,-0.38,-0.15,7.16,2.21,-0.38,31.88,31.73,30.43,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.15,30,-0.78,-1.72,6.30,1.26,-1.72,31.25,31.73,30.36,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.15,45,-0.78,-1.04,6.30,1.49,-1.04,31.25,31.73,30.36,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.15,60,-0.78,-1.04,6.30,1.49,-1.04,31.25,31.73,30.36,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.15,90,-0.78,-1.04,6.30,1.49,-1.04,31.25,31.73,30.36,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.15,120,-0.78,-1.04,6.30,1.49,-1.04,31.25,31.73,30.36,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.2,30,-2.14,-1.72,6.40,0.85,-2.14,34.48,31.73,31.48,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.2,45,-2.14,-1.04,6.40,1.07,-2.14,34.48,31.73,31.48,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.2,60,-2.14,-1.04,6.40,1.07,-2.14,34.48,31.73,31.48,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.2,90,-2.14,-1.04,6.40,1.07,-2.14,34.48,31.73,31.48,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.2,120,-2.14,-1.04,6.40,1.07,-2.14,34.48,31.73,31.48,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.25,30,-2.14,-1.72,7.95,1.36,-2.14,34.48,31.73,31.17,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.25,45,-2.14,-1.04,7.95,1.59,-2.14,34.48,31.73,31.17,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.25,60,-2.14,-1.04,7.95,1.59,-2.14,34.48,31.73,31.17,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.25,90,-2.14,-1.04,7.95,1.59,-2.14,34.48,31.73,31.17,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.25,120,-2.14,-1.04,7.95,1.59,-2.14,34.48,31.73,31.17,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.3,30,-2.14,-1.72,6.38,0.84,-2.14,34.48,31.73,32.09,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.3,45,-2.14,-1.04,6.38,1.06,-2.14,34.48,31.73,32.09,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.3,60,-2.14,-1.04,6.38,1.06,-2.14,34.48,31.73,32.09,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.3,90,-2.14,-1.04,6.38,1.06,-2.14,34.48,31.73,32.09,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.02,0.3,120,-2.14,-1.04,6.38,1.06,-2.14,34.48,31.73,32.09,8,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.03,0.08,30,1.22,-1.19,5.65,1.89,-1.19,30.57,31.73,30.04,7,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.03,0.08,45,1.22,-0.35,5.65,2.17,-0.35,30.57,31.73,30.04,7,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.03,0.08,60,1.22,-0.35,5.65,2.17,-0.35,30.57,31.73,30.04,7,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.03,0.08,90,1.22,-0.35,5.65,2.17,-0.35,30.57,31.73,30.04,7,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.03,0.08,120,1.22,-0.35,5.65,2.17,-0.35,30.57,31.73,30.04,7,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.03,0.1,30,1.62,-1.03,6.09,2.23,-1.03,30.47,31.73,30.52,7,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.03,0.1,45,1.62,-0.15,6.09,2.52,-0.15,30.47,31.73,30.52,7,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.03,0.1,60,1.62,-0.15,6.09,2.52,-0.15,30.47,31.73,30.52,7,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.03,0.1,90,1.62,-0.15,6.09,2.52,-0.15,30.47,31.73,30.52,7,5,5
10,10,-0.03,0.008,-0.05,0.06,-0.03,0.1,120,1.62,-0.15,6.09,2.52,-0.15,30.47,31.73,30.52,7,5,5
