divisions,rebalancePeriod,safe_buy,safe_sell,safe_hold,aggr_buy,aggr_sell,bull_buy,bull_sell,bull_hold,ret2011,ret2012,ret2018,ret2022,ret2024,avg,min,mdd2011,mdd2012,mdd2018,mdd2022,mdd2024,sl2011,sl2012,sl2018,sl2022,sl2024
10,5,-0.04,0.008,45,-0.03,0.05,-0.02,0.08,45,-10.52,-3.21,-12.67,-26.68,-2.44,-11.10,-26.68,42.24,32.67,45.85,42.95,31.29,14,10,17,17,7
10,5,-0.04,0.008,45,-0.03,0.05,-0.02,0.1,45,-10.52,-5.86,-12.67,-26.68,-2.25,-11.60,-26.68,42.24,34.41,45.85,42.95,31.31,14,11,17,17,7
10,5,-0.04,0.008,45,-0.03,0.05,-0.02,0.12,45,-10.52,-5.86,-12.67,-26.68,-2.05,-11.55,-26.68,42.24,34.41,45.85,42.95,31.26,14,11,17,17,7
10,5,-0.04,0.008,45,-0.03,0.05,-0.02,0.15,45,-10.52,-5.86,-12.67,-26.68,-3.19,-11.78,-26.68,42.24,34.41,45.85,42.95,31.27,14,11,17,17,7
10,5,-0.04,0.008,45,-0.03,0.05,-0.03,0.08,45,-10.52,-3.21,-9.91,-26.68,-2.44,-10.55,-26.68,42.24,32.67,37.85,42.95,31.29,14,10,15,17,7
10,5,-0.04,0.008,45,-0.03,0.05,-0.03,0.1,45,-10.52,-5.86,-9.91,-26.68,-2.25,-11.04,-26.68,42.24,34.41,37.85,42.95,31.31,14,11,15,17,7
10,5,-0.04,0.008,45,-0.03,0.05,-0.03,0.12,45,-10.52,-5.86,-9.91,-26.68,-2.05,-11.00,-26.68,42.24,34.41,37.85,42.95,31.26,14,11,15,17,7
10,5,-0.04,0.008,45,-0.03,0.05,-0.03,0.15,45,-10.52,-5.86,-9.91,-26.68,-3.19,-11.23,-26.68,42.24,34.41,37.85,42.95,31.27,14,11,15,17,7
10,5,-0.04,0.008,45,-0.03,0.06,-0.01,0.08,45,-10.07,-17.81,-12.49,-25.93,-1.80,-13.62,-25.93,42.13,49.97,45.76,43.14,31.28,14,17,17,17,7
10,5,-0.04,0.008,45,-0.03,0.06,-0.01,0.1,45,-10.07,-20.32,-12.49,-25.93,-1.59,-14.08,-25.93,42.13,51.66,45.76,43.14,31.30,14,18,17,17,7
10,5,-0.04,0.008,45,-0.03,0.06,-0.01,0.12,45,-10.07,-20.32,-12.49,-25.93,-1.41,-14.05,-25.93,42.13,51.66,45.76,43.14,31.25,14,18,17,17,7
10,5,-0.04,0.008,45,-0.03,0.06,-0.01,0.15,45,-10.07,-20.32,-12.49,-25.93,-2.53,-14.27,-25.93,42.13,51.66,45.76,43.14,31.25,14,18,17,17,7
10,5,-0.04,0.008,45,-0.03,0.06,-0.02,0.08,45,-10.07,-2.35,-12.49,-25.93,-1.87,-10.54,-25.93,42.13,32.62,45.76,43.14,31.29,14,10,17,17,7
10,5,-0.04,0.008,45,-0.03,0.06,-0.02,0.1,45,-10.07,-5.03,-12.49,-25.93,-1.67,-11.04,-25.93,42.13,34.34,45.76,43.14,31.31,14,11,17,17,7
10,5,-0.04,0.008,45,-0.03,0.06,-0.02,0.12,45,-10.07,-5.03,-12.49,-25.93,-1.46,-11.00,-25.93,42.13,34.34,45.76,43.14,31.26,14,11,17,17,7
10,5,-0.04,0.008,45,-0.03,0.06,-0.02,0.15,45,-10.07,-5.03,-12.49,-25.93,-2.60,-11.23,-25.93,42.13,34.34,45.76,43.14,31.27,14,11,17,17,7
10,5,-0.04,0.008,45,-0.03,0.06,-0.03,0.08,45,-10.07,-2.35,-9.74,-25.93,-1.87,-9.99,-25.93,42.13,32.62,37.78,43.14,31.29,14,10,15,17,7
10,5,-0.04,0.008,45,-0.03,0.06,-0.03,0.1,45,-10.07,-5.03,-9.74,-25.93,-1.67,-10.49,-25.93,42.13,34.34,37.78,43.14,31.31,14,11,15,17,7
10,5,-0.04,0.008,45,-0.03,0.06,-0.03,0.12,45,-10.07,-5.03,-9.74,-25.93,-1.46,-10.45,-25.93,42.13,34.34,37.78,43.14,31.26,14,11,15,17,7
10,5,-0.04,0.008,45,-0.03,0.06,-0.03,0.15,45,-10.07,-5.03,-9.74,-25.93,-2.60,-10.67,-25.93,42.13,34.34,37.78,43.14,31.27,14,11,15,17,7
10,5,-0.04,0.008,45,-0.03,0.08,-0.01,0.08,45,-9.83,-17.05,-12.63,-30.84,-1.34,-14.34,-30.84,41.90,49.98,45.83,46.49,34.23,14,18,18,20,7
10,5,-0.04,0.008,45,-0.03,0.08,-0.01,0.1,45,-9.83,-19.59,-12.63,-30.84,-1.14,-14.81,-30.84,41.90,51.67,45.83,46.49,34.18,14,19,18,20,7
10,5,-0.04,0.008,45,-0.03,0.08,-0.01,0.12,45,-9.83,-19.59,-12.63,-30.84,-0.95,-14.77,-30.84,41.90,51.67,45.83,46.49,34.12,14,19,18,20,7
10,5,-0.04,0.008,45,-0.03,0.08,-0.01,0.15,45,-9.83,-19.59,-12.63,-30.84,-2.10,-15.00,-30.84,41.90,51.67,45.83,46.49,34.22,14,19,18,20,7
10,5,-0.04,0.008,45,-0.03,0.08,-0.02,0.08,45,-9.83,-1.44,-12.63,-30.84,-1.41,-11.23,-30.84,41.90,33.23,45.83,46.49,34.25,14,11,18,20,7
10,5,-0.04,0.008,45,-0.03,0.08,-0.02,0.1,45,-9.83,-4.14,-12.63,-30.84,-1.20,-11.73,-30.84,41.90,34.24,45.83,46.49,34.20,14,12,18,20,7
10,5,-0.04,0.008,45,-0.03,0.08,-0.02,0.12,45,-9.83,-4.14,-12.63,-30.84,-1.02,-11.69,-30.84,41.90,34.24,45.83,46.49,34.14,14,12,18,20,7
10,5,-0.04,0.008,45,-0.03,0.08,-0.02,0.15,45,-9.83,-4.14,-12.63,-30.84,-2.17,-11.92,-30.84,41.90,34.24,45.83,46.49,34.24,14,12,18,20,7
10,5,-0.04,0.008,45,-0.03,0.08,-0.03,0.08,45,-9.83,-1.44,-9.88,-30.84,-1.41,-10.68,-30.84,41.90,33.23,37.84,46.49,34.25,14,11,16,20,7
10,5,-0.04,0.008,45,-0.03,0.08,-0.03,0.1,45,-9.83,-4.14,-9.88,-30.84,-1.20,-11.18,-30.84,41.90,34.24,37.84,46.49,34.20,14,12,16,20,7
10,5,-0.04,0.008,45,-0.03,0.08,-0.03,0.12,45,-9.83,-4.14,-9.88,-30.84,-1.02,-11.14,-30.84,41.90,34.24,37.84,46.49,34.14,14,12,16,20,7
10,5,-0.04,0.008,45,-0.03,0.08,-0.03,0.15,45,-9.83,-4.14,-9.88,-30.84,-2.17,-11.37,-30.84,41.90,34.24,37.84,46.49,34.24,14,12,16,20,7
10,5,-0.04,0.008,45,-0.03,0.1,-0.01,0.08,45,-9.41,-16.80,-12.63,-30.82,-0.38,-14.01,-30.82,41.68,50.28,45.83,46.73,34.23,15,19,18,20,7
10,5,-0.04,0.008,45,-0.03,0.1,-0.01,0.1,45,-9.41,-19.34,-12.63,-30.82,-0.21,-14.48,-30.82,41.68,51.80,45.83,46.73,34.18,15,20,18,20,7
10,5,-0.04,0.008,45,-0.03,0.1,-0.01,0.12,45,-9.41,-19.34,-12.63,-30.82,-0.02,-14.44,-30.82,41.68,51.80,45.83,46.73,34.12,15,20,18,20,7
10,5,-0.04,0.008,45,-0.03,0.1,-0.01,0.15,45,-9.41,-19.34,-12.63,-30.82,-1.13,-14.67,-30.82,41.68,51.80,45.83,46.73,34.22,15,20,18,20,7
10,5,-0.04,0.008,45,-0.03,0.1,-0.02,0.08,45,-9.41,-1.14,-12.63,-30.82,-0.45,-10.89,-30.82,41.68,33.80,45.83,46.73,34.25,15,12,18,20,7
10,5,-0.04,0.008,45,-0.03,0.1,-0.02,0.1,45,-9.41,-3.85,-12.63,-30.82,-0.27,-11.40,-30.82,41.68,35.62,45.83,46.73,34.20,15,13,18,20,7
10,5,-0.04,0.008,45,-0.03,0.1,-0.02,0.12,45,-9.41,-3.85,-12.63,-30.82,-0.12,-11.37,-30.82,41.68,35.62,45.83,46.73,34.14,15,13,18,20,7
10,5,-0.04,0.008,45,-0.03,0.1,-0.02,0.15,45,-9.41,-3.85,-12.63,-30.82,-1.20,-11.58,-30.82,41.68,35.62,45.83,46.73,34.24,15,13,18,20,7
10,5,-0.04,0.008,45,-0.03,0.1,-0.03,0.08,45,-9.41,-1.14,-9.88,-30.82,-0.45,-10.34,-30.82,41.68,33.80,37.84,46.73,34.25,15,12,16,20,7
10,5,-0.04,0.008,45,-0.03,0.1,-0.03,0.1,45,-9.41,-3.85,-9.88,-30.82,-0.27,-10.85,-30.82,41.68,35.62,37.84,46.73,34.20,15,13,16,20,7
10,5,-0.04,0.008,45,-0.03,0.1,-0.03,0.12,45,-9.41,-3.85,-9.88,-30.82,-0.12,-10.81,-30.82,41.68,35.62,37.84,46.73,34.14,15,13,16,20,7
10,5,-0.04,0.008,45,-0.03,0.1,-0.03,0.15,45,-9.41,-3.85,-9.88,-30.82,-1.20,-11.03,-30.82,41.68,35.62,37.84,46.73,34.24,15,13,16,20,7
10,5,-0.04,0.008,45,-0.03,0.12,-0.01,0.08,45,-9.87,-16.58,-12.63,-31.45,-1.06,-14.32,-31.45,41.45,50.28,45.83,46.85,34.23,15,19,18,20,8
10,5,-0.04,0.008,45,-0.03,0.12,-0.01,0.1,45,-9.87,-19.13,-12.63,-31.45,-0.90,-14.80,-31.45,41.45,51.80,45.83,46.85,34.18,15,20,18,20,8
10,5,-0.04,0.008,45,-0.03,0.12,-0.01,0.12,45,-9.87,-19.13,-12.63,-31.45,-0.70,-14.76,-31.45,41.45,51.80,45.83,46.85,34.12,15,20,18,20,8
10,5,-0.04,0.008,45,-0.03,0.12,-0.01,0.15,45,-9.87,-19.13,-12.63,-31.45,-1.76,-14.97,-31.45,41.45,51.80,45.83,46.85,34.22,15,20,18,20,8
10,5,-0.04,0.008,45,-0.03,0.12,-0.02,0.08,45,-9.87,-0.89,-12.63,-31.45,-1.13,-11.20,-31.45,41.45,33.80,45.83,46.85,34.25,15,12,18,20,8
10,5,-0.04,0.008,45,-0.03,0.12,-0.02,0.1,45,-9.87,-3.60,-12.63,-31.45,-0.96,-11.71,-31.45,41.45,35.62,45.83,46.85,34.20,15,13,18,20,8
10,5,-0.04,0.008,45,-0.03,0.12,-0.02,0.12,45,-9.87,-3.60,-12.63,-31.45,-0.77,-11.67,-31.45,41.45,35.62,45.83,46.85,34.14,15,13,18,20,8
10,5,-0.04,0.008,45,-0.03,0.12,-0.02,0.15,45,-9.87,-3.60,-12.63,-31.45,-1.83,-11.88,-31.45,41.45,35.62,45.83,46.85,34.24,15,13,18,20,8
10,5,-0.04,0.008,45,-0.03,0.12,-0.03,0.08,45,-9.87,-0.89,-9.88,-31.45,-1.13,-10.64,-31.45,41.45,33.80,37.84,46.85,34.25,15,12,16,20,8
10,5,-0.04,0.008,45,-0.03,0.12,-0.03,0.1,45,-9.87,-3.60,-9.88,-31.45,-0.96,-11.15,-31.45,41.45,35.62,37.84,46.85,34.20,15,13,16,20,8
10,5,-0.04,0.008,45,-0.03,0.12,-0.03,0.12,45,-9.87,-3.60,-9.88,-31.45,-0.77,-11.11,-31.45,41.45,35.62,37.84,46.85,34.14,15,13,16,20,8
10,5,-0.04,0.008,45,-0.03,0.12,-0.03,0.15,45,-9.87,-3.60,-9.88,-31.45,-1.83,-11.33,-31.45,41.45,35.62,37.84,46.85,34.24,15,13,16,20,8
10,5,-0.04,0.008,45,-0.05,0.05,-0.01,0.08,45,-4.12,-19.30,-11.69,-28.60,-0.68,-12.88,-28.60,34.74,49.97,44.10,44.43,31.28,11,16,13,17,4
10,5,-0.04,0.008,45,-0.05,0.05,-0.01,0.1,45,-4.12,-21.76,-11.69,-28.60,-0.48,-13.33,-28.60,34.74,51.66,44.10,44.43,31.30,11,17,13,17,4
10,5,-0.04,0.008,45,-0.05,0.05,-0.01,0.12,45,-4.12,-21.76,-11.69,-28.60,-0.28,-13.29,-28.60,34.74,51.66,44.10,44.43,31.25,11,17,13,17,4
10,5,-0.04,0.008,45,-0.05,0.05,-0.01,0.15,45,-4.12,-21.76,-11.69,-28.60,-1.42,-13.52,-28.60,34.74,51.66,44.10,44.43,31.25,11,17,13,17,4
10,5,-0.04,0.008,45,-0.05,0.05,-0.02,0.08,45,-4.12,-4.12,-11.69,-28.60,-0.75,-9.86,-28.60,34.74,32.99,44.10,44.43,31.29,11,9,13,17,4
10,5,-0.04,0.008,45,-0.05,0.05,-0.02,0.1,45,-4.12,-6.75,-11.69,-28.60,-0.55,-10.34,-28.60,34.74,34.24,44.10,44.43,31.31,11,10,13,17,4
10,5,-0.04,0.008,45,-0.05,0.05,-0.02,0.12,45,-4.12,-6.75,-11.69,-28.60,-0.35,-10.30,-28.60,34.74,34.24,44.10,44.43,31.26,11,10,13,17,4
10,5,-0.04,0.008,45,-0.05,0.05,-0.02,0.15,45,-4.12,-6.75,-11.69,-28.60,-1.48,-10.53,-28.60,34.74,34.24,44.10,44.43,31.27,11,10,13,17,4
10,5,-0.04,0.008,45,-0.05,0.05,-0.03,0.08,45,-4.12,-4.12,-8.92,-28.60,-0.75,-9.30,-28.60,34.74,32.99,35.89,44.43,31.29,11,9,11,17,4
10,5,-0.04,0.008,45,-0.05,0.05,-0.03,0.1,45,-4.12,-6.75,-8.92,-28.60,-0.55,-9.79,-28.60,34.74,34.24,35.89,44.43,31.31,11,10,11,17,4
10,5,-0.04,0.008,45,-0.05,0.05,-0.03,0.12,45,-4.12,-6.75,-8.92,-28.60,-0.35,-9.75,-28.60,34.74,34.24,35.89,44.43,31.26,11,10,11,17,4
10,5,-0.04,0.008,45,-0.05,0.05,-0.03,0.15,45,-4.12,-6.75,-8.92,-28.60,-1.48,-9.98,-28.60,34.74,34.24,35.89,44.43,31.27,11,10,11,17,4
10,5,-0.04,0.008,45,-0.05,0.06,-0.01,0.08,45,-3.65,-18.74,-11.69,-28.25,-0.39,-12.54,-28.25,34.62,49.98,44.10,44.21,31.28,11,16,13,17,4
10,5,-0.04,0.008,45,-0.05,0.06,-0.01,0.1,45,-3.65,-21.22,-11.69,-28.25,-0.19,-13.00,-28.25,34.62,51.66,44.10,44.21,31.30,11,17,13,17,4
10,5,-0.04,0.008,45,-0.05,0.06,-0.01,0.12,45,-3.65,-21.22,-11.69,-28.25,0.01,-12.96,-28.25,34.62,51.66,44.10,44.21,31.25,11,17,13,17,4
10,5,-0.04,0.008,45,-0.05,0.06,-0.01,0.15,45,-3.65,-21.22,-11.69,-28.25,-1.12,-13.19,-28.25,34.62,51.66,44.10,44.21,31.25,11,17,13,17,4
10,5,-0.04,0.008,45,-0.05,0.06,-0.02,0.08,45,-3.65,-3.46,-11.69,-28.25,-0.46,-9.50,-28.25,34.62,32.70,44.10,44.21,31.29,11,9,13,17,4
10,5,-0.04,0.008,45,-0.05,0.06,-0.02,0.1,45,-3.65,-6.11,-11.69,-28.25,-0.26,-9.99,-28.25,34.62,34.24,44.10,44.21,31.31,11,10,13,17,4
10,5,-0.04,0.008,45,-0.05,0.06,-0.02,0.12,45,-3.65,-6.11,-11.69,-28.25,-0.06,-9.95,-28.25,34.62,34.24,44.10,44.21,31.26,11,10,13,17,4
10,5,-0.04,0.008,45,-0.05,0.06,-0.02,0.15,45,-3.65,-6.11,-11.69,-28.25,-1.19,-10.18,-28.25,34.62,34.24,44.10,44.21,31.27,11,10,13,17,4
10,5,-0.04,0.008,45,-0.05,0.06,-0.03,0.08,45,-3.65,-3.46,-8.92,-28.25,-0.46,-8.95,-28.25,34.62,32.70,35.89,44.21,31.29,11,9,11,17,4
10,5,-0.04,0.008,45,-0.05,0.06,-0.03,0.1,45,-3.65,-6.11,-8.92,-28.25,-0.26,-9.44,-28.25,34.62,34.24,35.89,44.21,31.31,11,10,11,17,4
10,5,-0.04,0.008,45,-0.05,0.06,-0.03,0.12,45,-3.65,-6.11,-8.92,-28.25,-0.06,-9.40,-28.25,34.62,34.24,35.89,44.21,31.26,11,10,11,17,4
10,5,-0.04,0.008,45,-0.05,0.06,-0.03,0.15,45,-3.65,-6.11,-8.92,-28.25,-1.19,-9.62,-28.25,34.62,34.24,35.89,44.21,31.27,11,10,11,17,4
10,5,-0.04,0.008,45,-0.05,0.08,-0.01,0.08,45,-3.39,-18.30,-11.69,-30.49,-0.51,-12.88,-30.49,34.36,49.98,44.10,45.91,31.28,11,17,13,18,4
10,5,-0.04,0.008,45,-0.05,0.08,-0.01,0.1,45,-3.39,-20.80,-11.69,-30.49,-0.31,-13.34,-30.49,34.36,51.67,44.10,45.91,31.30,11,18,13,18,4
10,5,-0.04,0.008,45,-0.05,0.08,-0.01,0.12,45,-3.39,-20.80,-11.69,-30.49,-0.12,-13.30,-30.49,34.36,51.67,44.10,45.91,31.25,11,18,13,18,4
10,5,-0.04,0.008,45,-0.05,0.08,-0.01,0.15,45,-3.39,-20.80,-11.69,-30.49,-1.27,-13.53,-30.49,34.36,51.67,44.10,45.91,31.25,11,18,13,18,4
10,5,-0.04,0.008,45,-0.05,0.08,-0.02,0.08,45,-3.39,-2.93,-11.69,-30.49,-0.58,-9.81,-30.49,34.36,32.36,44.10,45.91,31.29,11,10,13,18,4
10,5,-0.04,0.008,45,-0.05,0.08,-0.02,0.1,45,-3.39,-5.59,-11.69,-30.49,-0.38,-10.31,-30.49,34.36,34.23,44.10,45.91,31.31,11,11,13,18,4
10,5,-0.04,0.008,45,-0.05,0.08,-0.02,0.12,45,-3.39,-5.59,-11.69,-30.49,-0.18,-10.27,-30.49,34.36,34.23,44.10,45.91,31.26,11,11,13,18,4
10,5,-0.04,0.008,45,-0.05,0.08,-0.02,0.15,45,-3.39,-5.59,-11.69,-30.49,-1.34,-10.50,-30.49,34.36,34.23,44.10,45.91,31.27,11,11,13,18,4
10,5,-0.04,0.008,45,-0.05,0.08,-0.03,0.08,45,-3.39,-2.93,-8.92,-30.49,-0.58,-9.26,-30.49,34.36,32.36,35.89,45.91,31.29,11,10,11,18,4
10,5,-0.04,0.008,45,-0.05,0.08,-0.03,0.1,45,-3.39,-5.59,-8.92,-30.49,-0.38,-9.75,-30.49,34.36,34.23,35.89,45.91,31.31,11,11,11,18,4
10,5,-0.04,0.008,45,-0.05,0.08,-0.03,0.12,45,-3.39,-5.59,-8.92,-30.49,-0.18,-9.71,-30.49,34.36,34.23,35.89,45.91,31.26,11,11,11,18,4
10,5,-0.04,0.008,45,-0.05,0.08,-0.03,0.15,45,-3.39,-5.59,-8.92,-30.49,-1.34,-9.94,-30.49,34.36,34.23,35.89,45.91,31.27,11,11,11,18,4
10,5,-0.04,0.008,45,-0.05,0.1,-0.01,0.08,45,-2.94,-18.37,-11.69,-29.67,-0.13,-12.56,-29.67,34.11,49.98,44.10,45.41,31.28,12,18,13,18,4
10,5,-0.04,0.008,45,-0.05,0.1,-0.01,0.1,45,-2.94,-20.86,-11.69,-29.67,0.07,-13.02,-29.67,34.11,51.66,44.10,45.41,31.30,12,19,13,18,4
10,5,-0.04,0.008,45,-0.05,0.1,-0.01,0.12,45,-2.94,-20.86,-11.69,-29.67,0.27,-12.98,-29.67,34.11,51.66,44.10,45.41,31.25,12,19,13,18,4
10,5,-0.04,0.008,45,-0.05,0.1,-0.01,0.15,45,-2.94,-20.86,-11.69,-29.67,-0.89,-13.21,-29.67,34.11,51.66,44.10,45.41,31.25,12,19,13,18,4
10,5,-0.04,0.008,45,-0.05,0.1,-0.02,0.08,45,-2.94,-3.00,-11.69,-29.67,-0.20,-9.50,-29.67,34.11,33.04,44.10,45.41,31.29,12,11,13,18,4
10,5,-0.04,0.008,45,-0.05,0.1,-0.02,0.1,45,-2.94,-5.66,-11.69,-29.67,0.00,-9.99,-29.67,34.11,34.88,44.10,45.41,31.31,12,12,13,18,4
10,5,-0.04,0.008,45,-0.05,0.1,-0.02,0.12,45,-2.94,-5.66,-11.69,-29.67,0.20,-9.95,-29.67,34.11,34.88,44.10,45.41,31.26,12,12,13,18,4
10,5,-0.04,0.008,45,-0.05,0.1,-0.02,0.15,45,-2.94,-5.66,-11.69,-29.67,-0.96,-10.18,-29.67,34.11,34.88,44.10,45.41,31.27,12,12,13,18,4
10,5,-0.04,0.008,45,-0.05,0.1,-0.03,0.08,45,-2.94,-3.00,-8.92,-29.67,-0.20,-8.94,-29.67,34.11,33.04,35.89,45.41,31.29,12,11,11,18,4
10,5,-0.04,0.008,45,-0.05,0.1,-0.03,0.1,45,-2.94,-5.66,-8.92,-29.67,0.00,-9.44,-29.67,34.11,34.88,35.89,45.41,31.31,12,12,11,18,4
10,5,-0.04,0.008,45,-0.05,0.1,-0.03,0.12,45,-2.94,-5.66,-8.92,-29.67,0.20,-9.40,-29.67,34.11,34.88,35.89,45.41,31.26,12,12,11,18,4
10,5,-0.04,0.008,45,-0.05,0.1,-0.03,0.15,45,-2.94,-5.66,-8.92,-29.67,-0.96,-9.63,-29.67,34.11,34.88,35.89,45.41,31.27,12,12,11,18,4
10,5,-0.04,0.008,45,-0.05,0.12,-0.01,0.08,45,-3.44,-18.46,-11.69,-29.60,-1.31,-12.90,-29.60,33.85,49.98,44.10,45.23,31.28,12,18,13,18,5
10,5,-0.04,0.008,45,-0.05,0.12,-0.01,0.1,45,-3.44,-20.95,-11.69,-29.60,-1.11,-13.36,-29.60,33.85,51.66,44.10,45.23,31.30,12,19,13,18,5
10,5,-0.04,0.008,45,-0.05,0.12,-0.01,0.12,45,-3.44,-20.95,-11.69,-29.60,-0.91,-13.32,-29.60,33.85,51.66,44.10,45.23,31.25,12,19,13,18,5
10,5,-0.04,0.008,45,-0.05,0.12,-0.01,0.15,45,-3.44,-20.95,-11.69,-29.60,-2.07,-13.55,-29.60,33.85,51.66,44.10,45.23,31.25,12,19,13,18,5
10,5,-0.04,0.008,45,-0.05,0.12,-0.02,0.08,45,-3.44,-3.12,-11.69,-29.60,-1.38,-9.84,-29.60,33.85,33.05,44.10,45.23,31.29,12,11,13,18,5
10,5,-0.04,0.008,45,-0.05,0.12,-0.02,0.1,45,-3.44,-5.77,-11.69,-29.60,-1.18,-10.34,-29.60,33.85,34.88,44.10,45.23,31.31,12,12,13,18,5
10,5,-0.04,0.008,45,-0.05,0.12,-0.02,0.12,45,-3.44,-5.77,-11.69,-29.60,-0.98,-10.30,-29.60,33.85,34.88,44.10,45.23,31.26,12,12,13,18,5
10,5,-0.04,0.008,45,-0.05,0.12,-0.02,0.15,45,-3.44,-5.77,-11.69,-29.60,-2.14,-10.53,-29.60,33.85,34.88,44.10,45.23,31.27,12,12,13,18,5
10,5,-0.04,0.008,45,-0.05,0.12,-0.03,0.08,45,-3.44,-3.12,-8.92,-29.60,-1.38,-9.29,-29.60,33.85,33.05,35.89,45.23,31.29,12,11,11,18,5
10,5,-0.04,0.008,45,-0.05,0.12,-0.03,0.1,45,-3.44,-5.77,-8.92,-29.60,-1.18,-9.78,-29.60,33.85,34.88,35.89,45.23,31.31,12,12,11,18,5
10,5,-0.04,0.008,45,-0.05,0.12,-0.03,0.12,45,-3.44,-5.77,-8.92,-29.60,-0.98,-9.74,-29.60,33.85,34.88,35.89,45.23,31.26,12,12,11,18,5
10,5,-0.04,0.008,45,-0.05,0.12,-0.03,0.15,45,-3.44,-5.77,-8.92,-29.60,-2.14,-9.97,-29.60,33.85,34.88,35.89,45.23,31.27,12,12,11,18,5
10,5,-0.04,0.008,45,-0.07,0.05,-0.01,0.08,45,-3.93,-19.68,-11.75,-29.78,-0.07,-13.04,-29.78,33.80,49.98,44.15,45.37,31.28,9,14,13,17,3
10,5,-0.04,0.008,45,-0.07,0.05,-0.01,0.1,45,-3.93,-22.14,-11.75,-29.78,0.14,-13.49,-29.78,33.80,51.67,44.15,45.37,31.30,9,15,13,17,3
10,5,-0.04,0.008,45,-0.07,0.05,-0.01,0.12,45,-3.93,-22.14,-11.75,-29.78,0.34,-13.45,-29.78,33.80,51.67,44.15,45.37,31.25,9,15,13,17,3
10,5,-0.04,0.008,45,-0.07,0.05,-0.01,0.15,45,-3.93,-22.14,-11.75,-29.78,-0.80,-13.68,-29.78,33.80,51.67,44.15,45.37,31.25,9,15,13,17,3
10,5,-0.04,0.008,45,-0.07,0.05,-0.02,0.08,45,-3.93,-4.57,-11.75,-29.78,-0.14,-10.03,-29.78,33.80,33.31,44.15,45.37,31.29,9,7,13,17,3
10,5,-0.04,0.008,45,-0.07,0.05,-0.02,0.1,45,-3.93,-7.19,-11.75,-29.78,0.06,-10.52,-29.78,33.80,34.24,44.15,45.37,31.31,9,8,13,17,3
10,5,-0.04,0.008,45,-0.07,0.05,-0.02,0.12,45,-3.93,-7.19,-11.75,-29.78,0.28,-10.47,-29.78,33.80,34.24,44.15,45.37,31.26,9,8,13,17,3
10,5,-0.04,0.008,45,-0.07,0.05,-0.02,0.15,45,-3.93,-7.19,-11.75,-29.78,-0.87,-10.70,-29.78,33.80,34.24,44.15,45.37,31.27,9,8,13,17,3
10,5,-0.04,0.008,45,-0.07,0.05,-0.03,0.08,45,-3.93,-4.57,-8.98,-29.78,-0.14,-9.48,-29.78,33.80,33.31,35.95,45.37,31.29,9,7,11,17,3
10,5,-0.04,0.008,45,-0.07,0.05,-0.03,0.1,45,-3.93,-7.19,-8.98,-29.78,0.06,-9.96,-29.78,33.80,34.24,35.95,45.37,31.31,9,8,11,17,3
10,5,-0.04,0.008,45,-0.07,0.05,-0.03,0.12,45,-3.93,-7.19,-8.98,-29.78,0.28,-9.92,-29.78,33.80,34.24,35.95,45.37,31.26,9,8,11,17,3
10,5,-0.04,0.008,45,-0.07,0.05,-0.03,0.15,45,-3.93,-7.19,-8.98,-29.78,-0.87,-10.15,-29.78,33.80,34.24,35.95,45.37,31.27,9,8,11,17,3
10,5,-0.04,0.008,45,-0.07,0.06,-0.01,0.08,45,-3.55,-19.28,-11.75,-29.63,0.22,-12.80,-29.63,33.80,49.98,44.15,45.25,31.28,9,14,13,17,3
10,5,-0.04,0.008,45,-0.07,0.06,-0.01,0.1,45,-3.55,-21.75,-11.75,-29.63,0.44,-13.25,-29.63,33.80,51.66,44.15,45.25,31.30,9,15,13,17,3
10,5,-0.04,0.008,45,-0.07,0.06,-0.01,0.12,45,-3.55,-21.75,-11.75,-29.63,0.64,-13.21,-29.63,33.80,51.66,44.15,45.25,31.25,9,15,13,17,3
10,5,-0.04,0.008,45,-0.07,0.06,-0.01,0.15,45,-3.55,-21.75,-11.75,-29.63,-0.51,-13.44,-29.63,33.80,51.66,44.15,45.25,31.25,9,15,13,17,3
10,5,-0.04,0.008,45,-0.07,0.06,-0.02,0.08,45,-3.55,-4.10,-11.75,-29.63,0.15,-9.78,-29.63,33.80,33.08,44.15,45.25,31.29,9,7,13,17,3
10,5,-0.04,0.008,45,-0.07,0.06,-0.02,0.1,45,-3.55,-6.73,-11.75,-29.63,0.37,-10.26,-29.63,33.80,34.23,44.15,45.25,31.31,9,8,13,17,3
10,5,-0.04,0.008,45,-0.07,0.06,-0.02,0.12,45,-3.55,-6.73,-11.75,-29.63,0.57,-10.22,-29.63,33.80,34.23,44.15,45.25,31.26,9,8,13,17,3
10,5,-0.04,0.008,45,-0.07,0.06,-0.02,0.15,45,-3.55,-6.73,-11.75,-29.63,-0.58,-10.45,-29.63,33.80,34.23,44.15,45.25,31.27,9,8,13,17,3
10,5,-0.04,0.008,45,-0.07,0.06,-0.03,0.08,45,-3.55,-4.10,-8.98,-29.63,0.15,-9.22,-29.63,33.80,33.08,35.95,45.25,31.29,9,7,11,17,3
10,5,-0.04,0.008,45,-0.07,0.06,-0.03,0.1,45,-3.55,-6.73,-8.98,-29.63,0.37,-9.70,-29.63,33.80,34.23,35.95,45.25,31.31,9,8,11,17,3
